Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[17]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:03:15,17-01-2025 17:03:15,0.498s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[19]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:15,17-01-2025 17:03:16,0.370s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[19]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:16,17-01-2025 17:03:16,0.582s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[20]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:16,17-01-2025 17:03:17,0.577s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[20]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:17,17-01-2025 17:03:17,0.555s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[21]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:17,17-01-2025 17:03:18,0.618s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[21]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:18,17-01-2025 17:03:19,0.585s,PASSED
Start listener action : AfterTestCase,Chrome 131.0.0.0,,,17-01-2025 17:03:19,17-01-2025 17:03:19,0.000s,PASSED
,,,,,,,
Test Cases/Customer/RegressionTest_VerifyEventsPromoPage_ElementsArePresent,Chrome 131.0.0.0,,,17-01-2025 17:03:19,17-01-2025 17:03:30,11.539s,PASSED
Start listener action : BeforeTestCase,Chrome 131.0.0.0,,,17-01-2025 17:03:19,17-01-2025 17:03:19,0.000s,PASSED
"click(findTestObject(""link_Content"", [""href"":""/promo"", ""text"":""Event & Promo""]))",Chrome 131.0.0.0,"Click ""Event & Promo"" menu",,17-01-2025 17:03:19,17-01-2025 17:03:19,0.407s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""EVENT & PROMO""]), 10)",Chrome 131.0.0.0,"Verify the ""EVENT & PROMO"" header is displayed",,17-01-2025 17:03:19,17-01-2025 17:03:21,2.110s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[1]/div[1]/div[1]/a[1]""]))",Chrome 131.0.0.0,"Click the ""All"" tab",,17-01-2025 17:03:21,17-01-2025 17:03:22,0.398s,PASSED
"verifyElementPresent(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[4]/div[1]/div[1]""]), 10)",Chrome 131.0.0.0,"Verify content in the ""All"" tab show",,17-01-2025 17:03:22,17-01-2025 17:03:22,0.680s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[1]/div[1]/div[2]/a[1]""]))",Chrome 131.0.0.0,"Click the ""Event"" tab",,17-01-2025 17:03:22,17-01-2025 17:03:23,0.359s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""No Results Found""]), 10)",Chrome 131.0.0.0,"Verify content in the ""Event"" tab shows ""No Results Found""",,17-01-2025 17:03:23,17-01-2025 17:03:23,0.608s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[1]/div[1]/div[3]/a[1]""]))",Chrome 131.0.0.0,"Click the ""New Motorcycle"" tab",,17-01-2025 17:03:23,17-01-2025 17:03:24,0.357s,PASSED
"verifyElementPresent(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[4]/div[1]/div[1]""]), 10)",Chrome 131.0.0.0,"Verify content in the ""New Motorcycle"" tab show",,17-01-2025 17:03:24,17-01-2025 17:03:24,0.677s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[1]/div[1]/div[4]/a[1]""]))",Chrome 131.0.0.0,"Click the ""Used Motorcycle"" tab",,17-01-2025 17:03:24,17-01-2025 17:03:25,0.361s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""No Results Found""]), 10)",Chrome 131.0.0.0,"Verify content in the ""Used Motorcycle"" tab shows ""No Results Found""",,17-01-2025 17:03:25,17-01-2025 17:03:25,0.591s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[1]/div[1]/div[5]/a[1]""]))",Chrome 131.0.0.0,"Click the ""Car"" tab",,17-01-2025 17:03:25,17-01-2025 17:03:26,0.372s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""No Results Found""]), 10)",Chrome 131.0.0.0,"Verify content in the ""Car"" tab shows ""No Results Found""",,17-01-2025 17:03:26,17-01-2025 17:03:26,0.584s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[1]/div[1]/div[6]/a[1]""]))",Chrome 131.0.0.0,"Click the ""Electronic, Gadget, & Furniture"" tab",,17-01-2025 17:03:26,17-01-2025 17:03:27,0.377s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""No Results Found""]), 10)",Chrome 131.0.0.0,"Verify content in the ""Electronic, Gadget, & Furniture"" tab shows ""No Results Found""",,17-01-2025 17:03:27,17-01-2025 17:03:27,0.480s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[1]/div[1]/div[7]/a[1]""]))",Chrome 131.0.0.0,"Click the ""BAF Dana Syariah"" tab",,17-01-2025 17:03:27,17-01-2025 17:03:28,0.385s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""No Results Found""]), 10)",Chrome 131.0.0.0,"Verify content in the ""BAF Dana Syariah"" tab shows ""No Results Found""",,17-01-2025 17:03:28,17-01-2025 17:03:28,0.580s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[1]/div[1]/div[8]/a[1]""]))",Chrome 131.0.0.0,"Click the ""Agricultural Machinery"" tab",,17-01-2025 17:03:28,17-01-2025 17:03:29,0.363s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""No Results Found""]), 10)",Chrome 131.0.0.0,"Verify the ""Agricultural Machinery"" tab shows ""No Results Found""",,17-01-2025 17:03:29,17-01-2025 17:03:29,0.612s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[1]/div[1]/div[9]/a[1]""]))",Chrome 131.0.0.0,"Click the ""Fleet Financing"" tab",,17-01-2025 17:03:29,17-01-2025 17:03:29,0.353s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""No Results Found""]), 10)",Chrome 131.0.0.0,"Verify the ""Fleet Financing"" tab shows ""No Results Found""",,17-01-2025 17:03:29,17-01-2025 17:03:30,0.695s,PASSED
Start listener action : AfterTestCase,Chrome 131.0.0.0,,,17-01-2025 17:03:30,17-01-2025 17:03:30,0.000s,PASSED
,,,,,,,
Test Cases/Customer/RegressionTest_VerifyArticlesPage_ElementsArePresent,Chrome 131.0.0.0,,,17-01-2025 17:03:30,17-01-2025 17:03:36,6.038s,PASSED
Start listener action : BeforeTestCase,Chrome 131.0.0.0,,,17-01-2025 17:03:30,17-01-2025 17:03:30,0.000s,PASSED
"click(findTestObject(""link_Content"", [""href"":""/article"", ""text"":""Articles""]))",Chrome 131.0.0.0,"Click Menu ""Articles""",,17-01-2025 17:03:30,17-01-2025 17:03:31,0.385s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]""]))",Chrome 131.0.0.0,"Click Tab ""General""",,17-01-2025 17:03:31,17-01-2025 17:03:32,0.803s,PASSED
"verifyElementPresent(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]""]), 10)",Chrome 131.0.0.0,"Verify Content in ""General"" Tab Present",,17-01-2025 17:03:32,17-01-2025 17:03:32,0.591s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[1]/div[1]/div[1]/div[1]/div[2]/a[1]""]))",Chrome 131.0.0.0,"Click Tab ""New Product""",,17-01-2025 17:03:32,17-01-2025 17:03:32,0.355s,PASSED
"verifyElementPresent(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]""]), 10)",Chrome 131.0.0.0,"Verify Content in ""New Product"" Tab Present",,17-01-2025 17:03:32,17-01-2025 17:03:33,0.700s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[1]/div[1]/div[1]/div[1]/div[3]/a[1]""]))",Chrome 131.0.0.0,"Click Tab ""Financial Literacy""",,17-01-2025 17:03:33,17-01-2025 17:03:34,0.366s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""No Results Found""]), 10)",Chrome 131.0.0.0,"Verify Content in ""Financial Literacy"" tab shows ""No Results Found""",,17-01-2025 17:03:34,17-01-2025 17:03:34,0.649s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[1]/div[1]/div[1]/div[1]/div[4]/a[1]""]))",Chrome 131.0.0.0,"Click Tab ""Financial Insight""",,17-01-2025 17:03:34,17-01-2025 17:03:35,0.365s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""No Results Found""]), 10)",Chrome 131.0.0.0,"Verify Content in ""Financial Insight"" tab shows ""No Results Found""",,17-01-2025 17:03:35,17-01-2025 17:03:35,0.647s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[1]/div[1]/div[1]/div[1]/div[5]/a[1]""]))",Chrome 131.0.0.0,"Click Tab ""Customer Insight""",,17-01-2025 17:03:35,17-01-2025 17:03:36,0.364s,PASSED
"verifyElementPresent(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]""]), 10)",Chrome 131.0.0.0,"Verify Content in ""Customer Insight""  Tab Present",,17-01-2025 17:03:36,17-01-2025 17:03:36,0.707s,PASSED
Start listener action : AfterTestCase,Chrome 131.0.0.0,,,17-01-2025 17:03:36,17-01-2025 17:03:36,0.000s,PASSED
,,,,,,,
Test Cases/Customer/RegressionTest_VerifyBAFMobilePage_ElementsArePresent,Chrome 131.0.0.0,,,17-01-2025 17:03:36,17-01-2025 17:03:59,22.400s,PASSED
Start listener action : BeforeTestCase,Chrome 131.0.0.0,,,17-01-2025 17:03:36,17-01-2025 17:03:36,0.000s,PASSED
"click(findTestObject(""link_Content"", [""href"":""/baf-mobile"", ""text"":""BAF Mobile""]))",Chrome 131.0.0.0,"Click Menu ""BAF Mobile""",,17-01-2025 17:03:36,17-01-2025 17:03:37,0.413s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""PROSES CEPAT ANGSURAN TEPAT""]), 10)",Chrome 131.0.0.0,"Verify Text ""PROSES CEPAT ANGSURAN TEPAT"" Present",,17-01-2025 17:03:37,17-01-2025 17:03:37,0.630s,PASSED
"focus(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[1]/div[1]/h1[1]""]))",Chrome 131.0.0.0,"Focus on ""KEUNGGULAN"" Screen",,17-01-2025 17:03:37,17-01-2025 17:03:38,0.411s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""KEUNGGULAN""]), 10)",Chrome 131.0.0.0,"Verify Text ""KEUNGGULAN"" Present",,17-01-2025 17:03:38,17-01-2025 17:03:38,0.259s,PASSED
"verifyElementPresent(findTestObject(""img_Content"", [""src"":""/_next/image?url=%2Fstatic%2Fimages%2Fimage%2Fbaf-mobile%2Fkeunggulan-1-fitur-lengkap.webp&w=3840&q=75""]), 10)",Chrome 131.0.0.0,"Verify Image ""FITUR LENGKAP"" Present",,17-01-2025 17:03:38,17-01-2025 17:03:38,0.260s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""FITUR LENGKAP""]), 10)",Chrome 131.0.0.0,"Verify Text ""FITUR LENGKAP"" Present",,17-01-2025 17:03:38,17-01-2025 17:03:39,0.278s,PASSED
"verifyElementPresent(findTestObject(""img_Content"", [""src"":""/_next/image?url=%2Fstatic%2Fimages%2Fimage%2Fbaf-mobile%2Fkeunggulan-2-mudah.webp&w=3840&q=75""]), 10)",Chrome 131.0.0.0,"Verify Image ""MUDAH"" Present",,17-01-2025 17:03:39,17-01-2025 17:03:39,0.265s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""MUDAH""]), 10)",Chrome 131.0.0.0,"Verify Text ""MUDAH"" Present",,17-01-2025 17:03:39,17-01-2025 17:03:39,0.267s,PASSED
"verifyElementPresent(findTestObject(""img_Content"", [""src"":""/_next/image?url=%2Fstatic%2Fimages%2Fimage%2Fbaf-mobile%2Fkeunggulan-3-sistem-aman-fix.webp&w=3840&q=75""]), 10)",Chrome 131.0.0.0,"Verify Image ""SISTEM AMAN"" Present",,17-01-2025 17:03:39,17-01-2025 17:03:39,0.266s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""SISTEM AMAN""]), 10)",Chrome 131.0.0.0,"Verify Text ""SISTEM AMAN"" Present",,17-01-2025 17:03:39,17-01-2025 17:03:40,0.267s,PASSED
"focus(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[3]/div[1]/ul[1]/li[13]/div[1]/p[1]""]))",Chrome 131.0.0.0,"Focus on ""SEMAKIN LENGKAP DENGAN BANYAK FITUR"" Screen",,17-01-2025 17:03:40,17-01-2025 17:03:40,0.415s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""SEMAKIN LENGKAP DENGAN BANYAK FITUR""]), 10)",Chrome 131.0.0.0,"Verify Text ""SEMAKIN LENGKAP DENGAN BANYAK FITUR"" Present",,17-01-2025 17:03:40,17-01-2025 17:03:40,0.271s,PASSED
"verifyElementPresent(findTestObject(""img_Content"", [""src"":""/_next/image?url=%2Fstatic%2Fimages%2Fimage%2Fbaf-mobile%2Ffitur-1-status-order.webp&w=256&q=75""]), 10)",Chrome 131.0.0.0,"Verify Image ""STATUS ORDER"" Present",,17-01-2025 17:03:40,17-01-2025 17:03:41,0.281s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""STATUS ORDER""]), 10)",Chrome 131.0.0.0,"Verify Text ""STATUS ORDER"" Present",,17-01-2025 17:03:41,17-01-2025 17:03:41,0.266s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""Cek status pengajuan pembiayaan""]), 10)",Chrome 131.0.0.0,"Verify Text ""Cek status pengajuan pembiayaan"" Present",,17-01-2025 17:03:41,17-01-2025 17:03:41,0.290s,PASSED
"verifyElementPresent(findTestObject(""img_Content"", [""src"":""/_next/image?url=%2Fstatic%2Fimages%2Fimage%2Fbaf-mobile%2Ffitur-2-pengambilan-bpkb.webp&w=256&q=75""]), 10)",Chrome 131.0.0.0,"Verify Image ""PENGAMBILAN BPKB"" Present",,17-01-2025 17:03:41,17-01-2025 17:03:41,0.260s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""PENGAMBILAN BPKB""]), 10)",Chrome 131.0.0.0,"Verify Text ""PENGAMBILAN BPKB"" Present",,17-01-2025 17:03:41,17-01-2025 17:03:42,0.271s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""Pengambilan BPKB lebih mudah dengan fitur reservasi atau pengiriman di BAF Mobile""]), 10)",Chrome 131.0.0.0,"Verify Text ""Pengambilan BPKB lebih mudah dengan fitur reservasi atau pengiriman di BAF Mobile"" Present",,17-01-2025 17:03:42,17-01-2025 17:03:42,0.265s,PASSED
"verifyElementPresent(findTestObject(""img_Content"", [""src"":""/_next/image?url=%2Fstatic%2Fimages%2Fimage%2Fbaf-mobile%2Ffitur-3-cek-cicilan.webp&w=256&q=75""]), 10)",Chrome 131.0.0.0,"Verify Image ""CEK CICILAN"" Present",,17-01-2025 17:03:42,17-01-2025 17:03:42,0.280s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""CEK CICILAN""]), 10)",Chrome 131.0.0.0,"Verify Text ""CEK CICILAN"" Present",,17-01-2025 17:03:42,17-01-2025 17:03:43,0.267s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""Cek cicilan di mana dan kapan saja""]), 10)",Chrome 131.0.0.0,"Verify Text ""Cek cicilan di mana dan kapan saja"" Present",,17-01-2025 17:03:43,17-01-2025 17:03:43,0.271s,PASSED
"verifyElementPresent(findTestObject(""img_Content"", [""src"":""/_next/image?url=%2Fstatic%2Fimages%2Fimage%2Fbaf-mobile%2Ffitur-4-tabungan.webp&w=256&q=75""]), 10)",Chrome 131.0.0.0,"Verify Image ""TABUNGAN"" Present",,17-01-2025 17:03:43,17-01-2025 17:03:43,0.284s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""TABUNGAN""]), 10)",Chrome 131.0.0.0,"Verify Text ""TABUNGAN"" Present",,17-01-2025 17:03:43,17-01-2025 17:03:43,0.261s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""Makin mudah menabung di blu pakai BAF Mobile""]), 10)",Chrome 131.0.0.0,"Verify Text ""Makin mudah menabung di blu pakai BAF Mobile"" Present",,17-01-2025 17:03:43,17-01-2025 17:03:44,0.276s,PASSED
"verifyElementPresent(findTestObject(""img_Content"", [""src"":""/_next/image?url=%2Fstatic%2Fimages%2Fimage%2Fbaf-mobile%2Ffitur-5-pembayaran-cicilan.webp&w=256&q=75""]), 10)",Chrome 131.0.0.0,"Verify Image ""PEMBAYARAN CICILAN"" Present",,17-01-2025 17:03:44,17-01-2025 17:03:44,0.273s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""PEMBAYARAN CICILAN""]), 10)",Chrome 131.0.0.0,"Verify Text ""PEMBAYARAN CICILAN"" Present",,17-01-2025 17:03:44,17-01-2025 17:03:44,0.268s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""Bayar cicilan gak ribet di BAF Mobile aja""]), 10)",Chrome 131.0.0.0,"Verify Text ""Bayar cicilan gak ribet di BAF Mobile aja"" Present",,17-01-2025 17:03:44,17-01-2025 17:03:44,0.274s,PASSED
"verifyElementPresent(findTestObject(""img_Content"", [""src"":""/_next/image?url=%2Fstatic%2Fimages%2Fimage%2Fbaf-mobile%2Ffitur-6-baf-point.webp&w=256&q=75""]), 10)",Chrome 131.0.0.0,"Verify Image ""BAF POINT"" Present",,17-01-2025 17:03:44,17-01-2025 17:03:45,0.274s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""BAF POINTS""]), 10)",Chrome 131.0.0.0,"Verify Text ""BAF POINT"" Present",,17-01-2025 17:03:45,17-01-2025 17:03:45,0.251s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""Kumpulkan BAF Points nya dan tukarkan dalam bentuk potongan angsuran ataupun dengan beragam voucher""]), 10)",Chrome 131.0.0.0,"Verify Text ""Kumpulkan BAF Points nya dan tukarkan dalam bentuk potongan angsuran ataupun dengan beragam voucher"" Present",,17-01-2025 17:03:45,17-01-2025 17:03:45,0.268s,PASSED
"focus(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[4]/div[2]/div[1]/div[3]/a[1]/span[1]/img[1]""]))",Chrome 131.0.0.0,"Focus on ""Unduh Aplikasi BAF Mobile"" Screen",,17-01-2025 17:03:45,17-01-2025 17:03:46,0.418s,PASSED
"click(findTestObject(""img_Content"", [""src"":""/_next/image?url=%2Fstatic%2Fimages%2Fimage%2Fbaf-mobile%2Fcta-appstore.webp&w=256&q=75""]))",Chrome 131.0.0.0,"Click ""Download on the App Store"" Button ",,17-01-2025 17:03:46,17-01-2025 17:03:46,0.423s,PASSED
"verifyLinksAccessible([""https://apps.apple.com/id/app/baf-mobile/id1499452126""])",Chrome 131.0.0.0,Verify App Store Link Accessibility,,17-01-2025 17:03:46,17-01-2025 17:03:51,5.244s,PASSED
closeWindowIndex(1),Chrome 131.0.0.0,Close Browser Windows,,17-01-2025 17:03:51,17-01-2025 17:03:51,0.131s,PASSED
switchToWindowIndex(0),Chrome 131.0.0.0,Switch Browser Windows,,17-01-2025 17:03:51,17-01-2025 17:03:52,0.060s,PASSED
"click(findTestObject(""img_Content"", [""src"":""/_next/image?url=%2Fstatic%2Fimages%2Fimage%2Fbaf-mobile%2Fcta-googleplay.webp&w=256&q=75""]))",Chrome 131.0.0.0,"Click ""GET IT ON Google Play"" Button ",,17-01-2025 17:03:52,17-01-2025 17:03:52,0.560s,PASSED
"verifyLinksAccessible([""https://play.google.com/store/apps/details?id=com.id.bussanautofinance""])",Chrome 131.0.0.0,Verify Play Store Link Accessibility,,17-01-2025 17:03:52,17-01-2025 17:03:58,6.397s,PASSED
closeWindowIndex(1),Chrome 131.0.0.0,Close Browser Windows,,17-01-2025 17:03:58,17-01-2025 17:03:59,0.104s,PASSED
switchToWindowIndex(0),Chrome 131.0.0.0,Switch Browser Windows,,17-01-2025 17:03:59,17-01-2025 17:03:59,0.050s,PASSED
Start listener action : AfterTestCase,Chrome 131.0.0.0,,,17-01-2025 17:03:59,17-01-2025 17:03:59,0.001s,PASSED
